elapsed_s,timestamp,bus_voltage_mV,cell_voltage_mV,current_mA,shunt_uV,power_mW,ah_discharged,soc_pct
3478.0,2026-04-02T16:45:27.977379,26177,3272.1,-1848.8,22192.5,48.4,4.2227,83.11
3480.5,2026-04-02T16:45:30.485776,26175,3271.9,-1849.2,22200.0,48.4,4.2240,83.10
3483.0,2026-04-02T16:45:32.993436,26175,3271.9,-1867.5,22417.5,48.9,4.2253,83.10
3485.5,2026-04-02T16:45:35.503345,26172,3271.5,-1868.2,22427.5,48.9,4.2266,83.09
3488.0,2026-04-02T16:45:38.011983,26173,3271.6,-1878.0,22545.0,49.2,4.2279,83.09
3490.5,2026-04-02T16:45:40.519779,26175,3271.9,-1845.2,22152.5,48.3,4.2292,83.08
3493.1,2026-04-02T16:45:43.027308,26175,3271.9,-1863.8,22375.0,49.2,4.2305,83.08
3495.6,2026-04-02T16:45:45.531905,26171,3271.4,-1882.0,22592.5,49.3,4.2318,83.07
3498.1,2026-04-02T16:45:48.041672,26170,3271.2,-1888.8,22672.5,49.4,4.2331,83.07
3500.6,2026-04-02T16:45:50.547888,26176,3272.0,-1851.2,22222.5,48.5,4.2344,83.06
3503.1,2026-04-02T16:45:53.056644,26172,3271.5,-1856.5,22105.0,48.2,4.2357,83.06
3505.6,2026-04-02T16:45:55.564020,26177,3272.1,-1862.0,22352.5,48.7,4.2370,83.05
3508.1,2026-04-02T16:45:58.072230,26173,3271.6,-1877.5,22537.5,49.1,4.2383,83.05
3510.6,2026-04-02T16:46:00.582911,26175,3271.9,-1871.0,22460.0,48.9,4.2396,83.04
3513.1,2026-04-02T16:46:03.092707,26176,3272.0,-1850.0,22207.5,48.4,4.2409,83.04
3515.6,2026-04-02T16:46:05.598594,26176,3272.0,-1832.5,21997.5,48.0,4.2422,83.03
3518.1,2026-04-02T16:46:08.109332,26175,3271.9,-1848.8,22065.0,48.1,4.2435,83.03
3520.6,2026-04-02T16:46:10.617323,26170,3271.2,-1890.2,22692.5,49.5,4.2448,83.02
3523.2,2026-04-02T16:46:13.125762,26173,3271.6,-1884.2,22620.0,49.3,4.2461,83.02
3525.7,2026-04-02T16:46:15.640628,26173,3271.6,-1854.2,22260.0,48.5,4.2474,83.01
3528.2,2026-04-02T16:46:18.150399,26175,3271.9,-1843.0,22125.0,48.2,4.2487,83.01
3530.7,2026-04-02T16:46:20.657431,26173,3271.6,-1862.0,22352.5,48.7,4.2500,83.00
3533.2,2026-04-02T16:46:23.165442,26168,3271.0,-1912.5,22957.5,50.1,4.2513,82.99
3535.7,2026-04-02T16:46:25.671577,26172,3271.5,-1873.5,22490.0,49.0,4.2526,82.99
3538.2,2026-04-02T16:46:28.182682,26173,3271.6,-1857.5,22297.5,48.6,4.2539,82.98
3540.7,2026-04-02T16:46:30.691935,26175,3271.9,-1843.5,22130.0,48.2,4.2552,82.98
3543.2,2026-04-02T16:46:33.200067,26172,3271.5,-1868.0,22425.0,48.9,4.2565,82.97
3545.7,2026-04-02T16:46:35.708581,26170,3271.2,-1908.8,22915.0,50.0,4.2578,82.97
3548.2,2026-04-02T16:46:38.216797,26172,3271.5,-1879.5,22562.5,49.2,4.2591,82.96
3550.8,2026-04-02T16:46:40.725432,26173,3271.6,-1847.5,22180.0,48.4,4.2604,82.96
3553.3,2026-04-02T16:46:43.232169,26175,3271.9,-1858.5,22310.0,48.6,4.2617,82.95
3555.8,2026-04-02T16:46:45.741345,26172,3271.5,-1870.2,22452.5,49.0,4.2630,82.95
3558.3,2026-04-02T16:46:48.252218,26167,3270.9,-1928.0,23145.0,50.5,4.2644,82.94
3560.8,2026-04-02T16:46:50.761671,26171,3271.4,-1868.8,22435.0,48.9,4.2657,82.94
3563.3,2026-04-02T16:46:53.271925,26173,3271.6,-1835.0,22030.0,48.0,4.2670,82.93
3565.8,2026-04-02T16:46:55.780233,26175,3271.9,-1842.5,22117.5,48.2,4.2682,82.93
3568.3,2026-04-02T16:46:58.288934,26171,3271.4,-1882.0,22592.5,48.8,4.2695,82.92
3570.8,2026-04-02T16:47:00.798352,26171,3271.4,-1895.2,22752.5,49.6,4.2709,82.92
3573.3,2026-04-02T16:47:03.305066,26172,3271.5,-1860.0,22330.0,48.7,4.2722,82.91
3575.8,2026-04-02T16:47:05.811545,26177,3272.1,-1825.0,21910.0,47.8,4.2734,82.91
3578.4,2026-04-02T16:47:08.322764,26176,3272.0,-1837.2,22055.0,48.1,4.2747,82.90
3580.9,2026-04-02T16:47:10.830958,26173,3271.6,-1865.0,22387.5,48.8,4.2760,82.90
3583.4,2026-04-02T16:47:13.340578,26168,3271.0,-1890.0,22690.0,49.5,4.2773,82.89
3585.9,2026-04-02T16:47:15.850238,26171,3271.4,-1878.8,22555.0,49.2,4.2786,82.89
3588.4,2026-04-02T16:47:18.356819,26176,3272.0,-1820.5,21855.0,47.7,4.2799,82.88
3590.9,2026-04-02T16:47:20.865012,26175,3271.9,-1836.8,22050.0,48.1,4.2812,82.88
3593.4,2026-04-02T16:47:23.372935,26171,3271.4,-1883.8,22612.5,49.3,4.2825,82.87
3595.9,2026-04-02T16:47:25.883583,26171,3271.4,-1867.8,22422.5,48.9,4.2838,82.86
3598.4,2026-04-02T16:47:28.392774,26172,3271.5,-1876.2,22525.0,49.1,4.2851,82.86
3600.9,2026-04-02T16:47:30.902311,26176,3272.0,-1824.8,21905.0,47.8,4.2864,82.85
3603.4,2026-04-02T16:47:33.410084,26176,3272.0,-1845.2,22152.5,48.3,4.2877,82.85
3606.0,2026-04-02T16:47:35.918568,26168,3271.0,-1895.0,22747.5,49.6,4.2890,82.84
3608.5,2026-04-02T16:47:38.426343,26172,3271.5,-1844.5,22142.5,48.3,4.2903,82.84
3611.0,2026-04-02T16:47:40.936069,26172,3271.5,-1863.8,22375.0,48.8,4.2916,82.83
3613.5,2026-04-02T16:47:43.445415,26176,3272.0,-1817.5,21820.0,47.9,4.2928,82.83
3616.0,2026-04-02T16:47:45.955012,26175,3271.9,-1846.5,22167.5,48.3,4.2941,82.82
3618.5,2026-04-02T16:47:48.461992,26167,3270.9,-1891.8,22710.0,49.5,4.2954,82.82
3621.0,2026-04-02T16:47:50.971122,26176,3272.0,-1847.5,22180.0,48.4,4.2967,82.81
3623.5,2026-04-02T16:47:53.475997,26176,3272.0,-1822.5,21880.0,47.7,4.2980,82.81
3626.0,2026-04-02T16:47:55.985734,26175,3271.9,-1828.0,21945.0,47.9,4.2993,82.80
3628.5,2026-04-02T16:47:58.492386,26171,3271.4,-1849.2,22200.0,48.4,4.3006,82.80
3631.0,2026-04-02T16:48:01.003120,26170,3271.2,-1884.0,22617.5,49.3,4.3019,82.79
3633.5,2026-04-02T16:48:03.508667,26172,3271.5,-1863.0,22365.0,48.8,4.3032,82.79
3636.1,2026-04-02T16:48:06.018112,26176,3272.0,-1842.8,22122.5,48.2,4.3045,82.78
3638.6,2026-04-02T16:48:08.527612,26178,3272.2,-1825.5,22012.5,48.0,4.3057,82.78
3641.1,2026-04-02T16:48:11.038543,26173,3271.6,-1859.5,22322.5,48.7,4.3070,82.77
3643.6,2026-04-02T16:48:13.546656,26166,3270.8,-1904.5,22862.5,49.8,4.3084,82.77
3646.1,2026-04-02T16:48:16.053854,26167,3270.9,-1886.2,22562.5,49.2,4.3097,82.76
3648.6,2026-04-02T16:48:18.559049,26175,3271.9,-1831.5,21987.5,47.9,4.3109,82.76
3651.1,2026-04-02T16:48:21.068377,26175,3271.9,-1820.5,21855.0,47.7,4.3122,82.75
3653.6,2026-04-02T16:48:23.578629,26171,3271.4,-1871.5,22467.5,49.1,4.3135,82.75
3656.1,2026-04-02T16:48:26.085556,26170,3271.2,-1867.5,22420.0,48.9,4.3148,82.74
3658.6,2026-04-02T16:48:28.595750,26173,3271.6,-1859.8,22325.0,48.7,4.3161,82.74
3661.1,2026-04-02T16:48:31.105712,26173,3271.6,-1852.8,21875.0,47.7,4.3174,82.73
3663.6,2026-04-02T16:48:33.613138,26172,3271.5,-1839.0,22077.5,48.1,4.3187,82.73
3666.2,2026-04-02T16:48:36.120870,26172,3271.5,-1852.2,22235.0,48.5,4.3200,82.72
3668.7,2026-04-02T16:48:38.629079,26171,3271.4,-1880.8,22577.5,49.2,4.3213,82.71
3671.2,2026-04-02T16:48:41.135629,26172,3271.5,-1853.0,22245.0,48.5,4.3226,82.71
3673.7,2026-04-02T16:48:43.646620,26176,3272.0,-1829.8,21965.0,47.9,4.3239,82.70
3676.2,2026-04-02T16:48:46.154232,26166,3270.8,-1904.0,22857.5,49.8,4.3252,82.70
3678.7,2026-04-02T16:48:48.663611,26168,3271.0,-1881.2,22585.0,49.2,4.3265,82.69
3681.2,2026-04-02T16:48:51.176107,26165,3270.6,-1908.0,22905.0,49.9,4.3278,82.69
3683.7,2026-04-02T16:48:53.687274,26171,3271.4,-1866.2,22402.5,48.8,4.3291,82.68
3686.2,2026-04-02T16:48:56.194779,26173,3271.6,-1832.5,21997.5,48.0,4.3304,82.68
3688.7,2026-04-02T16:48:58.707900,26173,3271.6,-1873.8,22495.0,48.7,4.3317,82.67
3691.2,2026-04-02T16:49:01.216282,26166,3270.8,-1886.2,22645.0,49.4,4.3330,82.67
3693.8,2026-04-02T16:49:03.726026,26163,3270.4,-1946.0,23362.5,50.9,4.3344,82.66
3696.3,2026-04-02T16:49:06.234996,26170,3271.2,-1871.5,22467.5,49.1,4.3357,82.66
3698.8,2026-04-02T16:49:08.749288,26175,3271.9,-1835.2,22032.5,48.0,4.3370,82.65
3701.3,2026-04-02T16:49:11.257937,26172,3271.5,-1854.0,22257.5,48.8,4.3383,82.65
3703.8,2026-04-02T16:49:13.763345,26170,3271.2,-1883.0,22605.0,49.3,4.3396,82.64
3706.3,2026-04-02T16:49:16.273102,26172,3271.5,-1847.5,22177.5,48.4,4.3409,82.64
3708.8,2026-04-02T16:49:18.783698,26172,3271.5,-1845.5,22155.0,48.4,4.3421,82.63
3711.3,2026-04-02T16:49:21.295463,26173,3271.6,-1826.0,21920.0,47.8,4.3434,82.63
3713.8,2026-04-02T16:49:23.807787,26171,3271.4,-1850.5,22215.0,48.8,4.3447,82.62
3716.3,2026-04-02T16:49:26.316298,26170,3271.2,-1866.8,22410.0,48.9,4.3460,82.62
3718.9,2026-04-02T16:49:28.827826,26173,3271.6,-1834.2,22020.0,48.0,4.3473,82.61
3721.4,2026-04-02T16:49:31.337099,26176,3272.0,-1841.8,22102.5,48.2,4.3486,82.61
3723.9,2026-04-02T16:49:33.849004,26173,3271.6,-1846.2,22162.5,48.3,4.3499,82.60
3726.4,2026-04-02T16:49:36.361730,26171,3271.4,-1872.0,22350.0,48.7,4.3512,82.60
3728.9,2026-04-02T16:49:38.869578,26168,3271.0,-1902.2,22835.0,49.8,4.3525,82.59
3731.4,2026-04-02T16:49:41.375810,26170,3271.2,-1866.8,22410.0,48.9,4.3538,82.58
3733.9,2026-04-02T16:49:43.885327,26173,3271.6,-1843.5,21955.0,47.9,4.3551,82.58
3736.4,2026-04-02T16:49:46.396964,26172,3271.5,-1869.5,22442.5,48.9,4.3564,82.57
3738.9,2026-04-02T16:49:48.912619,26171,3271.4,-1848.0,22212.5,48.4,4.3577,82.57
3741.5,2026-04-02T16:49:51.423098,26170,3271.2,-1866.2,22405.0,48.8,4.3590,82.56
3744.0,2026-04-02T16:49:53.934643,26172,3271.5,-1843.5,22052.5,48.1,4.3603,82.56
3746.5,2026-04-02T16:49:56.444607,26170,3271.2,-1862.0,22352.5,48.7,4.3616,82.55
3749.0,2026-04-02T16:49:58.954233,26172,3271.5,-1841.8,22110.0,48.2,4.3628,82.55
3751.5,2026-04-02T16:50:01.463977,26171,3271.4,-1856.2,22282.5,48.6,4.3641,82.54
3754.0,2026-04-02T16:50:03.972632,26170,3271.2,-1880.2,22572.5,49.2,4.3654,82.54
3756.5,2026-04-02T16:50:06.486081,26172,3271.5,-1834.2,22072.5,48.1,4.3667,82.53
3759.0,2026-04-02T16:50:08.995810,26172,3271.5,-1854.8,22265.0,48.5,4.3680,82.53
3761.5,2026-04-02T16:50:11.508759,26168,3271.0,-1840.8,22097.5,48.2,4.3693,82.52
3764.1,2026-04-02T16:50:14.019874,26171,3271.4,-1856.0,22280.0,48.6,4.3706,82.52
3766.6,2026-04-02T16:50:16.530123,26166,3270.8,-1911.3,22942.5,50.0,4.3719,82.51
3769.1,2026-04-02T16:50:19.034831,26161,3270.1,-1950.2,23412.5,51.0,4.3733,82.51
3771.6,2026-04-02T16:50:21.545062,26170,3271.2,-1861.5,22347.5,48.7,4.3746,82.50
3774.1,2026-04-02T16:50:24.053561,26172,3271.5,-1826.5,21927.5,47.8,4.3759,82.50
3776.6,2026-04-02T16:50:26.567031,26167,3270.9,-1865.0,22390.0,48.8,4.3772,82.49
3779.1,2026-04-02T16:50:29.076981,26171,3271.4,-1846.0,22160.0,48.3,4.3785,82.49
3781.6,2026-04-02T16:50:31.589868,26171,3271.4,-1845.5,22155.0,48.3,4.3797,82.48
3784.1,2026-04-02T16:50:34.096878,26173,3271.6,-1830.5,21975.0,47.9,4.3810,82.48
3786.6,2026-04-02T16:50:36.604415,26173,3271.6,-1842.0,22112.5,48.2,4.3823,82.47
3789.1,2026-04-02T16:50:39.119391,26168,3271.0,-1881.8,22590.0,49.2,4.3836,82.47
3791.7,2026-04-02T16:50:41.632048,26173,3271.6,-1836.8,22050.0,48.3,4.3849,82.46
3794.2,2026-04-02T16:50:44.143250,26172,3271.5,-1857.5,22300.0,48.6,4.3862,82.46
3796.7,2026-04-02T16:50:46.659071,26171,3271.4,-1854.8,22270.0,48.6,4.3875,82.45
3799.2,2026-04-02T16:50:49.165417,26173,3271.6,-1851.2,22222.5,48.5,4.3888,82.44
3801.7,2026-04-02T16:50:51.677552,26170,3271.2,-1879.8,22565.0,49.2,4.3901,82.44
3804.2,2026-04-02T16:50:54.190653,26171,3271.4,-1848.8,22192.5,48.4,4.3914,82.43
3806.7,2026-04-02T16:50:56.702060,26171,3271.4,-1855.0,22267.5,48.6,4.3927,82.43
3809.2,2026-04-02T16:50:59.212826,26170,3271.2,-1871.2,22465.0,49.0,4.3940,82.42
3811.8,2026-04-02T16:51:01.718086,26172,3271.5,-1835.8,22037.5,48.1,4.3953,82.42
3814.3,2026-04-02T16:51:04.227325,26162,3270.2,-1942.0,23312.5,50.8,4.3966,82.41
3816.8,2026-04-02T16:51:06.739720,26170,3271.2,-1857.5,22300.0,48.6,4.3979,82.41
3819.3,2026-04-02T16:51:09.248060,26171,3271.4,-1846.5,22167.5,48.3,4.3992,82.40
3821.8,2026-04-02T16:51:11.756846,26172,3271.5,-1851.5,22227.5,48.5,4.4005,82.40
3824.3,2026-04-02T16:51:14.265754,26170,3271.2,-1864.0,22377.5,48.8,4.4018,82.39
3826.8,2026-04-02T16:51:16.771365,26166,3270.8,-1888.8,22672.5,49.4,4.4031,82.39
3829.3,2026-04-02T16:51:19.284276,26171,3271.4,-1861.5,22347.5,49.1,4.4044,82.38
3831.8,2026-04-02T16:51:21.794922,26172,3271.5,-1862.0,22352.5,48.7,4.4057,82.38
3834.3,2026-04-02T16:51:24.307601,26170,3271.2,-1856.0,22210.0,48.4,4.4070,82.37
3836.8,2026-04-02T16:51:26.816539,26167,3270.9,-1886.2,22645.0,49.4,4.4083,82.37
3839.4,2026-04-02T16:51:29.325825,26168,3271.0,-1873.5,22490.0,49.0,4.4096,82.36
3841.9,2026-04-02T16:51:31.831429,26167,3270.9,-1876.8,22530.0,49.1,4.4109,82.36
3844.4,2026-04-02T16:51:34.342135,26171,3271.4,-1828.2,21947.5,47.8,4.4122,82.35
3846.9,2026-04-02T16:51:36.850029,26171,3271.4,-1852.5,22240.0,48.5,4.4135,82.35
3849.4,2026-04-02T16:51:39.361082,26168,3271.0,-1867.5,22322.5,48.7,4.4148,82.34
3851.9,2026-04-02T16:51:41.868129,26168,3271.0,-1834.5,22022.5,48.0,4.4161,82.34
3854.4,2026-04-02T16:51:44.379321,26171,3271.4,-1872.0,22472.5,49.0,4.4174,82.33
3856.9,2026-04-02T16:51:46.891962,26173,3271.6,-1828.8,21955.0,47.9,4.4186,82.33
3859.4,2026-04-02T16:51:49.400357,26170,3271.2,-1846.2,22165.0,48.3,4.4199,82.32
3861.9,2026-04-02T16:51:51.913701,26171,3271.4,-1868.5,22430.0,48.9,4.4212,82.32
3864.5,2026-04-02T16:51:54.426046,26171,3271.4,-1859.0,22317.5,48.7,4.4225,82.31
3867.0,2026-04-02T16:51:56.936011,26167,3270.9,-1853.8,22255.0,48.5,4.4238,82.30
3869.5,2026-04-02T16:51:59.451658,26171,3271.4,-1830.2,21972.5,47.9,4.4251,82.30
3872.0,2026-04-02T16:52:01.963257,26168,3271.0,-1842.8,22122.5,48.2,4.4264,82.29
3874.5,2026-04-02T16:52:04.476458,26170,3271.2,-1868.8,22432.5,48.9,4.4277,82.29
3877.0,2026-04-02T16:52:06.986380,26171,3271.4,-1867.8,22422.5,48.9,4.4290,82.28
3879.5,2026-04-02T16:52:09.494528,26171,3271.4,-1832.2,21995.0,48.0,4.4303,82.28
3882.0,2026-04-02T16:52:12.008682,26172,3271.5,-1821.2,21862.5,47.7,4.4315,82.27
3884.5,2026-04-02T16:52:14.520292,26170,3271.2,-1847.2,22175.0,48.3,4.4328,82.27
3887.1,2026-04-02T16:52:17.030358,26166,3270.8,-1901.0,22820.0,50.8,4.4342,82.26
3889.6,2026-04-02T16:52:19.542167,26165,3270.6,-1881.2,22582.5,49.2,4.4355,82.26
3892.1,2026-04-02T16:52:22.050147,26170,3271.2,-1878.8,22555.0,49.2,4.4368,82.25
3894.6,2026-04-02T16:52:24.559742,26170,3271.2,-1836.5,22047.5,48.1,4.4381,82.25
3897.1,2026-04-02T16:52:27.074876,26167,3270.9,-1870.8,22457.5,49.0,4.4394,82.24
3899.6,2026-04-02T16:52:29.586930,26162,3270.2,-1863.2,22367.5,48.8,4.4407,82.24
3902.1,2026-04-02T16:52:32.097424,26168,3271.0,-1876.8,22530.0,49.1,4.4420,82.23
3904.6,2026-04-02T16:52:34.606635,26170,3271.2,-1829.8,21965.0,47.8,4.4432,82.23
3907.1,2026-04-02T16:52:37.120881,26170,3271.2,-1840.2,22092.5,48.2,4.4445,82.22
3909.7,2026-04-02T16:52:39.629005,26170,3271.2,-1878.8,22552.5,49.1,4.4458,82.22
3912.2,2026-04-02T16:52:42.140152,26167,3270.9,-1872.2,22475.0,49.0,4.4471,82.21
3914.7,2026-04-02T16:52:44.655075,26170,3271.2,-1839.0,22125.0,48.2,4.4484,82.21
3917.2,2026-04-02T16:52:47.170122,26173,3271.6,-1828.8,21952.5,47.9,4.4497,82.20
3919.7,2026-04-02T16:52:49.677626,26170,3271.2,-1838.8,22077.5,48.1,4.4510,82.20
3922.2,2026-04-02T16:52:52.186764,26168,3271.0,-1889.5,22682.5,49.4,4.4523,82.19
3924.7,2026-04-02T16:52:54.700270,26166,3270.8,-1869.2,22440.0,48.9,4.4536,82.19
3927.2,2026-04-02T16:52:57.205855,26171,3271.4,-1842.8,22122.5,48.2,4.4549,82.18
3929.7,2026-04-02T16:52:59.715028,26170,3271.2,-1848.5,22190.0,48.4,4.4562,82.18
3932.3,2026-04-02T16:53:02.227215,26170,3271.2,-1841.5,22107.5,48.3,4.4575,82.17
3934.8,2026-04-02T16:53:04.736157,26165,3270.6,-1888.8,22675.0,49.4,4.4588,82.16
3937.3,2026-04-02T16:53:07.250098,26170,3271.2,-1840.0,22090.0,48.2,4.4601,82.16
3939.8,2026-04-02T16:53:09.762314,26172,3271.5,-1821.0,21860.0,47.7,4.4613,82.15
3942.3,2026-04-02T16:53:12.272379,26171,3271.4,-1829.2,21960.0,47.9,4.4626,82.15
3944.8,2026-04-02T16:53:14.783433,26168,3271.0,-1871.8,22470.0,49.0,4.4639,82.14
3947.3,2026-04-02T16:53:17.288934,26162,3270.2,-1928.5,23150.0,50.5,4.4653,82.14
3949.8,2026-04-02T16:53:19.798026,26168,3271.0,-1856.8,22290.0,48.6,4.4666,82.13
3952.3,2026-04-02T16:53:22.312539,26171,3271.4,-1840.5,22095.0,48.2,4.4678,82.13
3954.8,2026-04-02T16:53:24.820589,26170,3271.2,-1841.2,22105.0,48.2,4.4691,82.12
3957.4,2026-04-02T16:53:27.329811,26167,3270.9,-1882.0,22612.5,49.3,4.4704,82.12
3959.9,2026-04-02T16:53:29.838839,26165,3270.6,-1863.8,22372.5,48.8,4.4717,82.11
3962.4,2026-04-02T16:53:32.344609,26168,3271.0,-1865.0,22387.5,48.8,4.4730,82.11
3964.9,2026-04-02T16:53:34.858691,26171,3271.4,-1827.2,21937.5,47.8,4.4743,82.10
3967.4,2026-04-02T16:53:37.369360,26168,3271.0,-1828.8,21955.0,47.9,4.4756,82.10
3969.9,2026-04-02T16:53:39.881056,26167,3270.9,-1871.5,22647.5,49.4,4.4769,82.09
3972.4,2026-04-02T16:53:42.392480,26167,3270.9,-1848.0,22185.0,48.4,4.4782,82.09
3974.9,2026-04-02T16:53:44.905146,26171,3271.4,-1835.5,22035.0,48.0,4.4795,82.08
3977.5,2026-04-02T16:53:47.418820,26175,3271.9,-1808.8,21712.5,47.3,4.4807,82.08
3980.0,2026-04-02T16:53:49.935875,26168,3271.0,-1841.8,22110.0,48.2,4.4820,82.07
3982.5,2026-04-02T16:53:52.450806,26165,3270.6,-1895.8,22757.5,49.6,4.4833,82.07
3985.0,2026-04-02T16:53:54.962993,26166,3270.8,-1876.0,22520.0,49.1,4.4847,82.06
3987.5,2026-04-02T16:53:57.484025,26170,3271.2,-1846.2,22165.0,48.3,4.4859,82.06
3990.0,2026-04-02T16:54:00.002506,26168,3271.0,-1838.2,22067.5,48.1,4.4872,82.05
3992.5,2026-04-02T16:54:02.517366,26163,3270.4,-1885.0,22627.5,49.2,4.4885,82.05
3995.1,2026-04-02T16:54:05.025830,26165,3270.6,-1874.0,22497.5,49.0,4.4899,82.04
3997.6,2026-04-02T16:54:07.536624,26168,3271.0,-1849.8,22205.0,48.4,4.4911,82.04
4000.1,2026-04-02T16:54:10.055862,26172,3271.5,-1812.8,21762.5,47.5,4.4924,82.03
4002.6,2026-04-02T16:54:12.566646,26167,3270.9,-1847.8,22182.5,48.0,4.4937,82.03
4005.1,2026-04-02T16:54:15.081012,26163,3270.4,-1889.0,22677.5,49.4,4.4950,82.02
4007.6,2026-04-02T16:54:17.593587,26167,3270.9,-1857.2,22295.0,48.6,4.4963,82.01
4010.1,2026-04-02T16:54:20.109830,26168,3271.0,-1843.5,22130.0,48.2,4.4976,82.01
4012.7,2026-04-02T16:54:22.629023,26170,3271.2,-1834.8,22025.0,48.0,4.4989,82.00
4015.2,2026-04-02T16:54:25.137777,26165,3270.6,-1862.5,22440.0,48.9,4.5002,82.00
4017.7,2026-04-02T16:54:27.648864,26165,3270.6,-1869.2,22440.0,48.9,4.5015,81.99
4020.2,2026-04-02T16:54:30.166106,26168,3271.0,-1855.0,22267.5,48.5,4.5028,81.99
4022.7,2026-04-02T16:54:32.681304,26167,3270.9,-1830.2,21972.5,47.9,4.5041,81.98
4025.2,2026-04-02T16:54:35.197430,26167,3270.9,-1839.8,22085.0,48.1,4.5054,81.98
4027.7,2026-04-02T16:54:37.713036,26162,3270.2,-1886.0,22640.0,49.3,4.5067,81.97
4030.3,2026-04-02T16:54:40.222964,26160,3270.0,-1931.8,23190.0,50.5,4.5080,81.97
4032.8,2026-04-02T16:54:42.741985,26166,3270.8,-1858.8,22312.5,48.6,4.5093,81.96
4035.3,2026-04-02T16:54:45.255881,26171,3271.4,-1809.8,21822.5,47.6,4.5106,81.96
4037.8,2026-04-02T16:54:47.764978,26166,3270.8,-1850.0,22210.0,48.4,4.5119,81.95
4040.3,2026-04-02T16:54:50.285485,26163,3270.4,-1870.2,22452.5,48.9,4.5132,81.95
4042.8,2026-04-02T16:54:52.802782,26165,3270.6,-1859.2,22337.5,48.7,4.5145,81.94
4045.3,2026-04-02T16:54:55.315903,26167,3270.9,-1850.0,22207.5,48.4,4.5158,81.94
4047.9,2026-04-02T16:54:57.835742,26166,3270.8,-1838.5,22070.0,48.1,4.5171,81.93
4050.4,2026-04-02T16:55:00.345418,26166,3270.8,-1859.0,22317.5,48.6,4.5184,81.93
4052.9,2026-04-02T16:55:02.862175,26166,3270.8,-1880.8,22577.5,49.2,4.5197,81.92
4055.4,2026-04-02T16:55:05.374354,26165,3270.6,-1850.8,22217.5,48.4,4.5210,81.92
4057.9,2026-04-02T16:55:07.888389,26171,3271.4,-1814.8,21785.0,47.5,4.5222,81.91
4060.4,2026-04-02T16:55:10.405526,26170,3271.2,-1866.5,22407.5,48.9,4.5235,81.91
4063.0,2026-04-02T16:55:12.921970,26163,3270.4,-1871.2,22462.5,49.0,4.5248,81.90
4065.5,2026-04-02T16:55:15.441606,26160,3270.0,-1928.5,22145.0,48.3,4.5262,81.90
4068.0,2026-04-02T16:55:17.950939,26165,3270.6,-1853.2,22247.5,48.5,4.5275,81.89
4070.5,2026-04-02T16:55:20.464001,26166,3270.8,-1843.0,22002.5,48.0,4.5288,81.88
4073.0,2026-04-02T16:55:22.978652,26167,3270.9,-1864.2,22380.0,48.8,4.5301,81.88
4075.5,2026-04-02T16:55:25.494414,26165,3270.6,-1863.5,22370.0,48.8,4.5314,81.87
4078.0,2026-04-02T16:55:28.001505,26168,3271.0,-1838.5,22070.0,48.1,4.5327,81.87
4080.5,2026-04-02T16:55:30.525572,26167,3270.9,-1833.2,22007.5,48.0,4.5339,81.86
4083.1,2026-04-02T16:55:33.038710,26170,3271.2,-1846.2,22165.0,48.3,4.5352,81.86
4085.6,2026-04-02T16:55:35.556442,26162,3270.2,-1877.5,22272.5,48.6,4.5365,81.85
4088.1,2026-04-02T16:55:38.065245,26161,3270.1,-1886.2,22642.5,49.3,4.5379,81.85
4090.6,2026-04-02T16:55:40.577151,26167,3270.9,-1854.5,22262.5,48.5,4.5391,81.84
4093.1,2026-04-02T16:55:43.094029,26170,3271.2,-1826.2,21925.0,47.8,4.5404,81.84
4095.6,2026-04-02T16:55:45.601723,26166,3270.8,-1865.8,22397.5,48.8,4.5417,81.83
4098.1,2026-04-02T16:55:48.106718,26167,3270.9,-1846.0,22452.5,48.9,4.5430,81.83
4100.7,2026-04-02T16:55:50.625760,26163,3270.4,-1890.0,22687.5,49.5,4.5443,81.82
4103.2,2026-04-02T16:55:53.132010,26166,3270.8,-1879.2,22560.0,49.2,4.5456,81.82
4105.7,2026-04-02T16:55:55.646699,26168,3271.0,-1823.0,21885.0,47.7,4.5469,81.81
4108.2,2026-04-02T16:55:58.162889,26158,3269.8,-1925.3,23112.5,50.4,4.5483,81.81
4110.7,2026-04-02T16:56:00.674500,26166,3270.8,-1867.8,22422.5,48.9,4.5496,81.80
4113.2,2026-04-02T16:56:03.192559,26167,3270.9,-1864.2,22380.0,48.8,4.5509,81.80
4115.7,2026-04-02T16:56:05.702326,26166,3270.8,-1828.8,21952.5,47.9,4.5521,81.79
4118.2,2026-04-02T16:56:08.219196,26165,3270.6,-1855.0,22270.0,48.5,4.5534,81.79
4120.8,2026-04-02T16:56:10.735180,26167,3270.9,-1836.0,22040.0,48.0,4.5547,81.78
4123.3,2026-04-02T16:56:13.254586,26162,3270.2,-1869.2,22440.0,48.9,4.5560,81.78
4125.8,2026-04-02T16:56:15.769274,26165,3270.6,-1842.2,22115.0,48.0,4.5573,81.77
4128.3,2026-04-02T16:56:18.283145,26168,3271.0,-1830.5,21975.0,47.9,4.5586,81.77
4130.8,2026-04-02T16:56:20.789053,26167,3270.9,-1847.5,22180.0,48.4,4.5599,81.76
4133.3,2026-04-02T16:56:23.306303,26163,3270.4,-1884.2,22620.0,49.3,4.5612,81.76
